request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
29|philosophy|3|3|3|||288|0|0.0|288|0|288|0.0|0.1807|0.0235|0.0|0.026|0.0085|0.0345|288|0.2152| D|
30|elementary_mathematics|2|2|2|||360|3|0.0083|360|3|357|0.0083|0.2035|0.0089|0.0|0.0106|0.0097|0.0203|360|0.2238| B|
31|international_law|0|0|0|||537|1|0.0019|537|1|536|0.0019|0.2689|0.0101|0.0|0.0152|0.0141|0.0293|537|0.2982| C|
32|professional_psychology|3|3|3|||429|1|0.0023|429|1|428|0.0023|0.2284|0.0185|0.0|0.0187|0.0162|0.0349|429|0.2633| B|
33|logical_fallacies|1|1|1|||502|0|0.0|502|0|502|0.0|0.2558|0.0114|0.0|0.0164|0.0165|0.0329|502|0.2887| C|
34|high_school_european_history|2|2|2|||1637|8|0.0049|1637|8|1629|0.0049|0.8625|0.0191|0.0|0.0258|0.0475|0.0733|1637|0.9358| C|
35|miscellaneous|0|0|0|||291|0|0.0|291|0|291|0.0|0.1817|0.0347|0.0|0.0479|0.054|0.1019|291|0.2836| D|
36|high_school_microeconomics|3|3|3|||456|0|0.0|456|0|456|0.0|0.2386|0.0121|0.0|0.0223|0.0214|0.0437|456|0.2823| C|
37|professional_law|1|1|1|||1336|0|0.0|1336|0|1336|0.0|0.6705|0.0179|0.0|0.0256|0.026|0.0516|1336|0.7221| D|
38|high_school_psychology|0|0|0|||331|0|0.0|331|0|331|0.0|0.1948|0.0102|0.0|0.0394|0.043|0.0824|331|0.2772| C|
39|high_school_geography|1|1|1|||284|1|0.0035|284|1|283|0.0035|0.1791|0.0111|0.0|0.0253|0.0263|0.0516|284|0.2307| C|
40|moral_scenarios|2|2|2|||623|560|0.8989|623|560|63|0.8989|0.1157|0.0189|0.0|0.0334|0.0336|0.067|623|0.1827| A|
41|high_school_world_history|3|3|3|||1827|0|0.0|1827|0|1827|0.0|1.0058|0.0217|0.0|0.0413|0.0321|0.0734|1827|1.0792| D|
42|moral_scenarios|0|0|0|||631|0|0.0|631|0|631|0.0|0.3072|0.0131|0.0|0.0415|0.0399|0.0814|631|0.3886| A|
43|us_foreign_policy|2|2|2|||369|3|0.0081|369|3|366|0.0081|0.2066|0.012|0.0|0.0243|0.0322|0.0565|369|0.2631| C|
44|high_school_us_history|3|3|3|||1775|8|0.0045|1775|8|1767|0.0045|0.9612|0.0205|0.0|0.0385|0.0214|0.0599|1775|1.0211| B|
45|professional_psychology|1|1|1|||468|352|0.7521|468|352|116|0.7521|0.1297|0.0113|0.0|0.0421|0.0235|0.0656|468|0.1953| B|
46|professional_psychology|2|2|2|||411|352|0.8564|411|352|59|0.8564|0.1146|0.012|0.0|0.0336|0.0453|0.0789|411|0.1935| B|
47|college_physics|0|0|0|||512|1|0.002|512|1|511|0.002|0.2592|0.0382|0.0|0.0482|0.0597|0.1079|512|0.3671| B|
48|international_law|3|3|3|||515|1|0.0019|515|1|514|0.0019|0.2603|0.0124|0.0|0.0352|0.034|0.0692|515|0.3295| B|
49|astronomy|1|1|1|||386|2|0.0052|386|2|384|0.0052|0.2128|0.0116|0.0|0.0265|0.0222|0.0487|386|0.2615| B|
50|global_facts|2|2|2|||325|0|0.0|325|0|325|0.0|0.1928|0.0269|0.0|0.0234|0.042|0.0654|325|0.2582| C|
51|miscellaneous|0|0|0|||307|264|0.8599|307|264|43|0.8599|0.1106|0.0104|0.0|0.0204|0.0188|0.0392|307|0.1498| B|
52|moral_scenarios|1|1|1|||611|0|0.0|611|0|611|0.0|0.2989|0.01|0.0|0.0163|0.0153|0.0316|611|0.3305| C|
53|formal_logic|3|3|3|||709|0|0.0|709|0|709|0.0|0.3405|0.0262|0.0|0.0191|0.0497|0.0688|709|0.4093| A|
54|high_school_macroeconomics|0|0|0|||461|0|0.0|461|0|461|0.0|0.2404|0.0427|0.0|0.0413|0.0536|0.0949|461|0.3353| C|
55|logical_fallacies|2|2|2|||577|0|0.0|577|0|577|0.0|0.2851|0.0101|0.0|0.0187|0.0177|0.0364|577|0.3215| D|
56|moral_scenarios|3|3|3|||619|0|0.0|619|0|619|0.0|0.3022|0.01|0.0|0.02|0.019|0.039|619|0.3412| C|
57|high_school_psychology|0|0|0|||387|289|0.7468|387|289|98|0.7468|0.1249|0.0101|0.0|0.0425|0.0345|0.077|387|0.2019| B|
58|elementary_mathematics|1|1|1|||359|320|0.8914|359|320|39|0.8914|0.1096|0.0107|0.0|0.0289|0.0306|0.0595|359|0.1691| B|
59|human_sexuality|1|1|1|||382|4|0.0105|382|4|378|0.0105|0.2107|0.0107|0.0|0.0405|0.0307|0.0712|382|0.2819| B|
60|miscellaneous|2|2|2|||301|261|0.8671|301|261|40|0.8671|0.1098|0.0252|0.0|0.0728|0.046|0.1188|301|0.2286| C|
61|nutrition|2|2|2|||378|1|0.0026|378|1|377|0.0026|0.2104|0.0127|0.0|0.0388|0.0362|0.075|378|0.2854| B|
62|philosophy|3|3|3|||284|246|0.8662|284|246|38|0.8662|0.1093|0.0118|0.0|0.0471|0.0514|0.0985|284|0.2078| A|
63|high_school_psychology|0|0|0|||359|289|0.805|359|289|70|0.805|0.1175|0.0137|0.0|0.069|0.042|0.111|359|0.2285| B|
64|world_religions|3|3|3|||254|0|0.0|254|0|254|0.0|0.17|0.0123|0.0|0.04|0.0503|0.0903|254|0.2603| C|
65|miscellaneous|1|1|1|||362|0|0.0|362|0|362|0.0|0.2052|0.025|0.0|0.0875|0.0475|0.135|362|0.3402| C|
66|virology|0|0|0|||309|0|0.0|309|0|309|0.0|0.1875|0.0087|0.0|0.0232|0.0217|0.0449|309|0.2324| B|
67|professional_law|2|2|2|||1408|0|0.0|1408|0|1408|0.0|0.7155|0.0204|0.0|0.0453|0.0488|0.0941|1408|0.8096| D|
68|high_school_chemistry|3|3|3|||419|379|0.9045|419|379|40|0.9045|0.1098|0.0321|0.0|0.0573|0.032|0.0893|419|0.1991| C|
69|moral_scenarios|0|0|0|||617|561|0.9092|617|561|56|0.9092|0.1139|0.0123|0.0|0.0328|0.0269|0.0597|617|0.1736| A|
70|professional_law|1|1|1|||1336|1178|0.8817|1336|1178|158|0.8817|0.1414|0.0108|0.0|0.0231|0.0186|0.0417|1336|0.1831| C|
71|high_school_psychology|2|2|2|||348|0|0.0|348|0|348|0.0|0.2005|0.0201|0.0|0.0239|0.0566|0.0805|348|0.281| B|
72|high_school_geography|3|3|3|||293|1|0.0034|293|1|292|0.0034|0.182|0.0117|0.0|0.0593|0.0386|0.0979|293|0.2799| D|
73|world_religions|0|0|0|||250|0|0.0|250|0|250|0.0|0.1688|0.0117|0.0|0.0521|0.0502|0.1023|250|0.2711| B|
74|miscellaneous|1|1|1|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0125|0.0|0.0291|0.0322|0.0613|293|0.1691| C|
75|prehistory|2|2|2|||419|0|0.0|419|0|419|0.0|0.2251|0.0102|0.0|0.0348|0.0231|0.0579|419|0.283| B|
76|us_foreign_policy|3|3|3|||345|0|0.0|345|0|345|0.0|0.1995|0.0111|0.0|0.0322|0.0374|0.0696|345|0.2691| D|
77|world_religions|0|0|0|||261|206|0.7893|261|206|55|0.7893|0.1136|0.0282|0.0|0.0538|0.0522|0.106|261|0.2196| D|
78|high_school_psychology|1|1|1|||366|0|0.0|366|0|366|0.0|0.2066|0.0115|0.0|0.0405|0.0376|0.0781|366|0.2847| C|
79|high_school_macroeconomics|2|2|2|||414|0|0.0|414|0|414|0.0|0.2234|0.0123|0.0|0.051|0.0575|0.1085|414|0.3319| B|
80|high_school_microeconomics|3|3|3|||521|386|0.7409|521|386|135|0.7409|0.135|0.0125|0.0|0.0776|0.0475|0.1251|521|0.2601| D|
81|miscellaneous|0|0|0|||335|261|0.7791|335|261|74|0.7791|0.1185|0.0117|0.0|0.0453|0.0461|0.0914|335|0.2099| D|
82|econometrics|1|1|1|||674|1|0.0015|674|1|673|0.0015|0.3249|0.0324|0.0|0.064|0.0416|0.1056|674|0.4305| D|
83|professional_law|1|1|1|||1607|1177|0.7324|1607|1177|430|0.7324|0.2291|0.0147|0.0|0.0404|0.0375|0.0779|1607|0.307| D|
84|professional_law|2|2|2|||1387|1177|0.8486|1387|1177|210|0.8486|0.1566|0.0136|0.0|0.0292|0.0419|0.0711|1387|0.2277| B|
85|astronomy|3|3|3|||382|2|0.0052|382|2|380|0.0052|0.2114|0.0348|0.0|0.0665|0.047|0.1135|382|0.3249| D|
86|global_facts|0|0|0|||339|0|0.0|339|0|339|0.0|0.1974|0.0106|0.0|0.0276|0.048|0.0756|339|0.273| B|
87|computer_security|2|2|2|||518|4|0.0077|518|4|514|0.0077|0.2603|0.0252|0.0|0.0941|0.0629|0.157|518|0.4173| A|
88|professional_law|1|1|1|||1405|1178|0.8384|1405|1178|227|0.8384|0.1617|0.0154|0.0|0.0525|0.0572|0.1097|1405|0.2714| B|
89|high_school_biology|2|2|2|||401|0|0.0|401|0|401|0.0|0.2188|0.0352|0.0|0.0658|0.0476|0.1134|401|0.3322| A|
90|high_school_statistics|3|3|3|||697|1|0.0014|697|1|696|0.0014|0.3349|0.0124|0.0|0.0491|0.0247|0.0738|697|0.4087| C|
91|professional_law|3|3|3|||1448|0|0.0|1448|0|1448|0.0|0.7411|0.0124|0.0|0.0317|0.0324|0.0641|1448|0.8052| C|
92|high_school_psychology|0|0|0|||323|289|0.8947|323|289|34|0.8947|0.1083|0.0516|0.0|0.0694|0.0395|0.1089|323|0.2172| A|
93|machine_learning|0|0|0|||392|0|0.0|392|0|392|0.0|0.2156|0.009|0.0|0.0385|0.0267|0.0652|392|0.2808| B|
94|college_mathematics|1|1|1|||479|0|0.0|479|0|479|0.0|0.2471|0.0142|0.0|0.0554|0.0535|0.1089|479|0.356| C|
95|professional_law|1|1|1|||1407|1177|0.8365|1407|1177|230|0.8365|0.1626|0.023|0.0|0.0725|0.0589|0.1314|1407|0.294| A|
96|formal_logic|2|2|2|||759|0|0.0|759|0|759|0.0|0.3628|0.0154|0.0|0.0621|0.0788|0.1409|759|0.5037| C|
97|sociology|3|3|3|||424|0|0.0|424|0|424|0.0|0.2269|0.0112|0.0|0.0664|0.0427|0.1091|424|0.336| C|
98|professional_medicine|2|2|2|||1287|1|0.0008|1287|1|1286|0.0008|0.6402|0.0155|0.0|0.0604|0.0591|0.1195|1287|0.7597| C|
99|human_sexuality|0|0|0|||380|1|0.0026|380|1|379|0.0026|0.2111|0.0522|0.0|0.0577|0.0286|0.0863|380|0.2974| D|
100|miscellaneous|1|1|1|||291|261|0.8969|291|261|30|0.8969|0.1073|0.0111|0.0|0.0614|0.0472|0.1086|291|0.2159| C|
101|world_religions|2|2|2|||243|0|0.0|243|0|243|0.0|0.1666|0.0261|0.0|0.07|0.0866|0.1566|243|0.3232| A|
102|security_studies|3|3|3|||1083|2|0.0018|1083|2|1081|0.0018|0.523|0.0163|0.0|0.0688|0.0501|0.1189|1083|0.6419| A|
103|high_school_psychology|3|3|3|||328|0|0.0|328|0|328|0.0|0.1938|0.0092|0.0|0.0313|0.0569|0.0882|328|0.282| C|
104|high_school_biology|0|0|0|||367|329|0.8965|367|329|38|0.8965|0.1093|0.0099|0.0|0.0437|0.0403|0.084|367|0.1933| D|
105|professional_accounting|1|1|1|||598|0|0.0|598|0|598|0.0|0.2936|0.0111|0.0|0.0441|0.0317|0.0758|598|0.3694| D|
106|high_school_physics|0|0|0|||615|1|0.0016|615|1|614|0.0016|0.3001|0.0584|0.0|0.0562|0.0421|0.0983|615|0.3984| C|
107|high_school_macroeconomics|2|2|2|||418|368|0.8804|418|368|50|0.8804|0.1124|0.0106|0.0|0.0621|0.0491|0.1112|418|0.2236| C|
108|miscellaneous|3|3|3|||330|0|0.0|330|0|330|0.0|0.1944|0.0213|0.0|0.0902|0.0575|0.1477|330|0.3421| B|
109|computer_security|0|0|0|||501|4|0.008|501|4|497|0.008|0.2539|0.0109|0.0|0.061|0.0541|0.1151|501|0.369| D|
110|high_school_microeconomics|1|1|1|||468|0|0.0|468|0|468|0.0|0.243|0.0711|0.0|0.0334|0.0406|0.074|468|0.317| B|
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|578|0.0|0.2855|0.011|0.0|0.0349|0.0331|0.068|578|0.3535| B|
112|high_school_chemistry|2|2|2|||412|379|0.9199|412|379|33|0.9199|0.1081|0.0456|0.0|0.0642|0.0582|0.1224|412|0.2305| D|
113|conceptual_physics|2|2|2|||281|2|0.0071|281|2|279|0.0071|0.1779|0.0094|0.0|0.036|0.0345|0.0705|281|0.2484| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|32|0.8908|0.1078|0.0105|0.0|0.1203|0.0323|0.1526|293|0.2604| A|
115|clinical_knowledge|3|3|3|||290|1|0.0034|290|1|289|0.0034|0.1811|0.0359|0.0|0.041|0.0609|0.1019|290|0.283| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|47|0.8712|0.1116|0.0092|0.0|0.0339|0.0326|0.0665|365|0.1781| C|
117|moral_disputes|1|1|1|||393|0|0.0|393|0|393|0.0|0.2159|0.011|0.0|0.0511|0.0724|0.1235|393|0.3394| A|
118|prehistory|2|2|2|||383|343|0.8956|383|343|40|0.8956|0.1098|0.0125|0.0|0.0644|0.0684|0.1328|383|0.2426| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|36|0.9072|0.1088|0.0102|0.0|0.0643|0.0464|0.1107|388|0.2195| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|54|0.9122|0.1134|0.0103|0.0|0.0469|0.0334|0.0803|615|0.1937| A|
121|anatomy|1|1|1|||410|1|0.0024|410|1|409|0.0024|0.2216|0.0098|0.0|0.036|0.0352|0.0712|410|0.2928| A|
122|conceptual_physics|2|2|2|||308|243|0.789|308|243|65|0.789|0.1162|0.0392|0.0|0.0649|0.0528|0.1177|308|0.2339| A|
123|moral_scenarios|3|3|3|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0399|0.0|0.0697|0.0507|0.1204|630|0.2376| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|262|0.8181|0.1725|0.0318|0.0|0.0413|0.0621|0.1034|1440|0.2759| B|
125|us_foreign_policy|1|1|1|||341|3|0.0088|341|3|338|0.0088|0.1971|0.0117|0.0|0.085|0.0471|0.1321|341|0.3292| C|
126|high_school_macroeconomics|2|2|2|||476|368|0.7731|476|368|108|0.7731|0.1276|0.0577|0.0|0.045|0.0641|0.1091|476|0.2367| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|55|0.8618|0.1136|0.0299|0.0|0.0419|0.0634|0.1053|398|0.2189| B|
128|high_school_european_history|0|0|0|||1991|0|0.0|1991|0|1991|0.0|1.1328|0.038|0.0|0.045|0.0687|0.1137|1991|1.2465| C|
129|marketing|0|0|0|||387|1|0.0026|387|1|386|0.0026|0.2135|0.0411|0.0|0.0552|0.0427|0.0979|387|0.3114| D|
130|moral_disputes|1|1|1|||411|318|0.7737|411|318|93|0.7737|0.1235|0.0111|0.0|0.0744|0.0616|0.136|411|0.2595| A|
131|moral_scenarios|2|2|2|||627|560|0.8931|627|560|67|0.8931|0.1167|0.0122|0.0|0.0917|0.0756|0.1673|627|0.284| C|
132|anatomy|3|3|3|||341|1|0.0029|341|1|340|0.0029|0.1978|0.0402|0.0|0.0459|0.0429|0.0888|341|0.2866| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|28|0.9119|0.1068|0.0117|0.0|0.0684|0.0599|0.1283|318|0.2351| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|46|0.8844|0.1113|0.0109|0.0|0.0699|0.0527|0.1226|398|0.2339| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|62|0.9005|0.1154|0.0109|0.0|0.0557|0.0625|0.1182|623|0.2336| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|424|0.0|0.2269|0.0978|0.0|0.0859|0.0594|0.1453|424|0.3722| C|
137|miscellaneous|3|3|3|||342|261|0.7632|342|261|81|0.7632|0.1204|0.0101|0.0|0.0402|0.0392|0.0794|342|0.1998| C|
138|clinical_knowledge|0|0|0|||301|0|0.0|301|0|301|0.0|0.1849|0.0094|0.0|0.0671|0.0469|0.114|301|0.2989| C|
139|high_school_physics|1|1|1|||669|1|0.0015|669|1|668|0.0015|0.3228|0.0448|0.0|0.0925|0.0795|0.172|669|0.4948| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|69|0.8905|0.1172|0.0174|0.0|0.0419|0.0551|0.097|630|0.2142| C|
141|moral_scenarios|3|3|3|||626|560|0.8946|626|560|66|0.8946|0.1164|0.0102|0.0|0.0407|0.0393|0.08|626|0.1964| C|
142|high_school_world_history|0|0|0|||1664|8|0.0048|1664|8|1656|0.0048|0.8814|0.0201|0.0|0.0887|0.0874|0.1761|1664|1.0575| D|
143|professional_law|1|1|1|||1379|1178|0.8542|1379|1178|201|0.8542|0.1539|0.05|0.0|0.0538|0.0664|0.1202|1379|0.2741| B|
144|high_school_macroeconomics|2|2|2|||414|368|0.8889|414|368|46|0.8889|0.1113|0.0496|0.0|0.0643|0.0409|0.1052|414|0.2165| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|80|0.8261|0.1201|0.0106|0.0|0.0427|0.0496|0.0923|460|0.2124| A|
146|clinical_knowledge|0|0|0|||308|241|0.7825|308|241|67|0.7825|0.1167|0.0125|0.0|0.0918|0.0762|0.168|308|0.2847| B|
147|high_school_world_history|1|1|1|||1758|0|0.0|1758|0|1758|0.0|0.9546|0.0176|0.0|0.0798|0.0637|0.1435|1758|1.0981| C|
148|world_religions|2|2|2|||277|206|0.7437|277|206|71|0.7437|0.1177|0.0103|0.0|0.1079|0.046|0.1539|277|0.2716| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|311|0.8252|0.1882|0.0146|0.0|0.0581|0.0541|0.1122|1779|0.3004| C|
150|medical_genetics|2|2|2|||347|2|0.0058|347|2|345|0.0058|0.1995|0.0112|0.0|0.0948|0.072|0.1668|347|0.3663| C|
151|philosophy|0|0|0|||310|1|0.0032|310|1|309|0.0032|0.1875|0.01|0.0|0.1428|0.0505|0.1933|310|0.3808| C|
152|professional_law|1|1|1|||1400|1178|0.8414|1400|1178|222|0.8414|0.1602|0.0119|0.0|0.0815|0.0466|0.1281|1400|0.2883| A|
153|high_school_biology|2|2|2|||390|329|0.8436|390|329|61|0.8436|0.1152|0.0105|0.0|0.1029|0.0649|0.1678|390|0.283| C|
154|moral_scenarios|3|3|3|||613|561|0.9152|613|561|52|0.9152|0.1129|0.0105|0.0|0.0639|0.0453|0.1092|613|0.2221| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|53|0.849|0.1131|0.01|0.0|0.0637|0.0637|0.1274|351|0.2405| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|96|0.7783|0.1243|0.0098|0.0|0.0704|0.047|0.1174|433|0.2417| C|
157|professional_law|2|2|2|||1348|1178|0.8739|1348|1178|170|0.8739|0.1448|0.0121|0.0|0.1095|0.0563|0.1658|1348|0.3106| D|
158|prehistory|3|3|3|||401|343|0.8554|401|343|58|0.8554|0.1144|0.0113|0.0|0.0929|0.058|0.1509|401|0.2653| B|
159|professional_psychology|0|0|0|||397|4|0.0101|397|4|393|0.0101|0.2159|0.0103|0.0|0.0654|0.1048|0.1702|397|0.3861| B|
160|clinical_knowledge|1|1|1|||281|1|0.0036|281|1|280|0.0036|0.1782|0.0097|0.0|0.0689|0.0479|0.1168|281|0.295| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|64|0.8462|0.1159|0.0108|0.0|0.0928|0.06|0.1528|416|0.2687| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|560|0.0018|0.2783|0.0124|0.0|0.0843|0.0677|0.152|561|0.4303| D|
163|miscellaneous|3|3|3|||305|261|0.8557|305|261|44|0.8557|0.1108|0.0093|0.0|0.0549|0.0891|0.144|305|0.2548| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|221|0.842|0.1599|0.0188|0.0|0.082|0.0938|0.1758|1399|0.3357| C|
165|marketing|1|1|1|||402|1|0.0025|402|1|401|0.0025|0.2188|0.0147|0.0|0.065|0.0687|0.1337|402|0.3525| C|
166|professional_law|2|2|2|||1365|1178|0.863|1365|1178|187|0.863|0.1498|0.0545|0.0|0.0785|0.0846|0.1631|1365|0.3129| A|
167|professional_law|3|3|3|||1504|1178|0.7832|1504|1178|326|0.7832|0.1931|0.0124|0.0|0.0781|0.0824|0.1605|1504|0.3536| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|297|0.7988|0.1836|0.0143|0.0|0.0778|0.0702|0.148|1476|0.3316| B|
169|professional_law|1|1|1|||1533|1178|0.7684|1533|1178|355|0.7684|0.2028|0.0846|0.0|0.1068|0.0778|0.1846|1533|0.3874| B|
170|professional_accounting|2|2|2|||601|0|0.0|601|0|601|0.0|0.2948|0.0338|0.0|0.0854|0.2147|0.3001|601|0.5949| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|39|0.8408|0.1096|0.0462|0.0|0.1672|0.093|0.2602|245|0.3698| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|45|0.876|0.1111|0.0133|0.0|0.0985|0.0655|0.164|363|0.2751| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|79|0.8624|0.1198|0.0105|0.0|0.0613|0.0711|0.1324|574|0.2522| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|77|0.8791|0.1193|0.013|0.0|0.0843|0.1241|0.2084|637|0.3277| A|
175|elementary_mathematics|3|3|3|||414|3|0.0072|414|3|411|0.0072|0.2223|0.0121|0.0|0.1357|0.051|0.1867|414|0.409| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|40|0.8671|0.1098|0.023|0.0|0.0988|0.0783|0.1771|301|0.2869| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|48|0.8696|0.1118|0.0116|0.0|0.086|0.0538|0.1398|368|0.2516| D|
178|professional_psychology|2|2|2|||405|352|0.8691|405|352|53|0.8691|0.1131|0.0903|0.0|0.1278|0.087|0.2148|405|0.3279| C|
179|security_studies|3|3|3|||939|795|0.8466|939|795|144|0.8466|0.1375|0.0694|0.0|0.077|0.0695|0.1465|939|0.284| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|219|0.8432|0.1593|0.0138|0.0|0.0789|0.0543|0.1332|1397|0.2925| D|
181|moral_scenarios|1|1|1|||617|560|0.9076|617|560|57|0.9076|0.1141|0.0488|0.0|0.0794|0.0939|0.1733|617|0.2874| A|
