request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
111|high_school_mathematics|1|1|1|||578|0|0.0|578|0|0.0|578|0.058| B|
112|high_school_chemistry|2|2|2|||412|379|0.9199|412|379|0.9199|412|0.012| D|
113|conceptual_physics|2|2|2|||281|2|0.0071|281|2|0.0071|281|0.0106| B|
114|human_aging|3|3|3|||293|261|0.8908|293|261|0.8908|293|0.0123| A|
115|clinical_knowledge|3|3|3|||290|1|0.0034|290|1|0.0034|290|0.0398| B|
116|moral_disputes|0|0|0|||365|318|0.8712|365|318|0.8712|365|0.029| C|
117|moral_disputes|1|1|1|||393|0|0.0|393|0|0.0|393|0.0131| A|
118|prehistory|2|2|2|||383|343|0.8956|383|343|0.8956|383|0.0128| C|
119|professional_psychology|3|3|3|||388|352|0.9072|388|352|0.9072|388|0.0394| A|
120|moral_scenarios|0|0|0|||615|561|0.9122|615|561|0.9122|615|0.0403| A|
121|anatomy|1|1|1|||410|1|0.0024|410|1|0.0024|410|0.0134| A|
122|conceptual_physics|2|2|2|||308|243|0.789|308|243|0.789|308|0.011| A|
123|moral_scenarios|3|3|3|||630|561|0.8905|630|561|0.8905|630|0.044| C|
124|professional_law|0|0|0|||1440|1178|0.8181|1440|1178|0.8181|1440|0.014| B|
125|us_foreign_policy|1|1|1|||341|3|0.0088|341|3|0.0088|341|0.0122| C|
126|high_school_macroeconomics|2|2|2|||476|368|0.7731|476|368|0.7731|476|0.0235| C|
127|prehistory|3|3|3|||398|343|0.8618|398|343|0.8618|398|0.0462| B|
128|high_school_european_history|0|0|0|||1991|0|0.0|1991|0|0.0|1991|0.0198| C|
129|marketing|0|0|0|||387|1|0.0026|387|1|0.0026|387|0.0096| D|
130|moral_disputes|1|1|1|||411|318|0.7737|411|318|0.7737|411|0.0142| A|
131|moral_scenarios|2|2|2|||627|560|0.8931|627|560|0.8931|627|0.0165| C|
132|anatomy|3|3|3|||341|1|0.0029|341|1|0.0029|341|0.0105| C|
133|high_school_psychology|0|0|0|||318|290|0.9119|318|290|0.9119|318|0.0107| B|
134|professional_psychology|1|1|1|||398|352|0.8844|398|352|0.8844|398|0.079| D|
135|moral_scenarios|2|2|2|||623|561|0.9005|623|561|0.9005|623|0.0734| C|
136|business_ethics|1|1|1|||424|0|0.0|424|0|0.0|424|0.0124| C|
137|miscellaneous|3|3|3|||342|261|0.7632|342|261|0.7632|342|0.0126| C|
138|clinical_knowledge|0|0|0|||301|0|0.0|301|0|0.0|301|0.0263| C|
139|high_school_physics|1|1|1|||669|1|0.0015|669|1|0.0015|669|0.0127| A|
140|moral_scenarios|2|2|2|||630|561|0.8905|630|561|0.8905|630|0.012| C|
141|moral_scenarios|3|3|3|||626|560|0.8946|626|560|0.8946|626|0.0572| C|
142|high_school_world_history|0|0|0|||1664|8|0.0048|1664|8|0.0048|1664|0.0338| D|
143|professional_law|1|1|1|||1379|1178|0.8542|1379|1178|0.8542|1379|0.0177| B|
144|high_school_macroeconomics|2|2|2|||414|368|0.8889|414|368|0.8889|414|0.0814| D|
145|high_school_chemistry|3|3|3|||460|380|0.8261|460|380|0.8261|460|0.0235| A|
146|clinical_knowledge|0|0|0|||308|241|0.7825|308|241|0.7825|308|0.0108| B|
147|high_school_world_history|1|1|1|||1758|0|0.0|1758|0|0.0|1758|0.0168| C|
148|world_religions|2|2|2|||277|206|0.7437|277|206|0.7437|277|0.049| A|
149|high_school_us_history|3|3|3|||1779|1468|0.8252|1779|1468|0.8252|1779|0.0458| C|
150|medical_genetics|2|2|2|||347|2|0.0058|347|2|0.0058|347|0.0114| C|
151|philosophy|0|0|0|||310|1|0.0032|310|1|0.0032|310|0.0127| C|
152|professional_law|1|1|1|||1400|1178|0.8414|1400|1178|0.8414|1400|0.0492| A|
153|high_school_biology|2|2|2|||390|329|0.8436|390|329|0.8436|390|0.0102| C|
154|moral_scenarios|3|3|3|||613|561|0.9152|613|561|0.9152|613|0.0109| C|
155|anatomy|0|0|0|||351|298|0.849|351|298|0.849|351|0.0607| D|
156|human_sexuality|1|1|1|||433|337|0.7783|433|337|0.7783|433|0.0103| C|
157|professional_law|2|2|2|||1348|1178|0.8739|1348|1178|0.8739|1348|0.0124| D|
158|prehistory|3|3|3|||401|343|0.8554|401|343|0.8554|401|0.012| B|
159|professional_psychology|0|0|0|||397|4|0.0101|397|4|0.0101|397|0.0562| B|
160|clinical_knowledge|1|1|1|||281|1|0.0036|281|1|0.0036|281|0.0135| D|
161|professional_psychology|2|2|2|||416|352|0.8462|416|352|0.8462|416|0.0113| D|
162|college_medicine|3|3|3|||561|1|0.0018|561|1|0.0018|561|0.0493| D|
163|miscellaneous|3|3|3|||305|261|0.8557|305|261|0.8557|305|0.0091| A|
164|professional_law|0|0|0|||1399|1178|0.842|1399|1178|0.842|1399|0.0129| C|
165|marketing|1|1|1|||402|1|0.0025|402|1|0.0025|402|0.0647| C|
166|professional_law|2|2|2|||1365|1178|0.863|1365|1178|0.863|1365|0.0804| A|
167|professional_law|3|3|3|||1504|1178|0.7832|1504|1178|0.7832|1504|0.0125| C|
168|professional_law|0|0|0|||1476|1179|0.7988|1476|1179|0.7988|1476|0.0538| B|
169|professional_law|1|1|1|||1533|1178|0.7684|1533|1178|0.7684|1533|0.0492| B|
170|professional_accounting|2|2|2|||601|0|0.0|601|0|0.0|601|0.0113| C|
171|world_religions|3|3|3|||245|206|0.8408|245|206|0.8408|245|0.0521| A|
172|moral_disputes|0|0|0|||363|318|0.876|363|318|0.876|363|0.0103| B|
173|high_school_mathematics|1|1|1|||574|495|0.8624|574|495|0.8624|574|0.0133| B|
174|moral_scenarios|2|2|2|||637|560|0.8791|637|560|0.8791|637|0.0122| A|
175|elementary_mathematics|3|3|3|||414|3|0.0072|414|3|0.0072|414|0.0459| B|
176|miscellaneous|0|0|0|||301|261|0.8671|301|261|0.8671|301|0.0102| C|
177|elementary_mathematics|1|1|1|||368|320|0.8696|368|320|0.8696|368|0.0104| D|
178|professional_psychology|2|2|2|||405|352|0.8691|405|352|0.8691|405|0.0868| C|
179|security_studies|3|3|3|||939|795|0.8466|939|795|0.8466|939|0.0115| A|
180|professional_law|0|0|0|||1397|1178|0.8432|1397|1178|0.8432|1397|0.0129| D|
181|moral_scenarios|1|1|1|||617|560|0.9076|617|560|0.9076|617|0.1238| A|
182|professional_law|2|2|2|||1320|1177|0.8917|1320|1177|0.8917|1320|0.0136| C|
183|nutrition|3|3|3|||364|1|0.0027|364|1|0.0027|364|0.0161| D|
184|human_aging|0|0|0|||302|1|0.0033|302|1|0.0033|302|0.0628| C|
185|high_school_macroeconomics|1|1|1|||425|0|0.0|425|0|0.0|425|0.0146| B|
186|moral_disputes|2|2|2|||409|0|0.0|409|0|0.0|409|0.0777| C|
187|us_foreign_policy|3|3|3|||336|292|0.869|336|292|0.869|336|0.0391| A|
188|high_school_psychology|0|0|0|||372|289|0.7769|372|289|0.7769|372|0.0112| D|
189|high_school_us_history|1|1|1|||1666|8|0.0048|1666|8|0.0048|1666|0.0801| C|
190|college_medicine|2|2|2|||538|1|0.0019|538|1|0.0019|538|0.0817| A|
191|college_biology|0|0|0|||389|0|0.0|389|0|0.0|389|0.0843| D|
192|high_school_statistics|3|3|3|||631|568|0.9002|631|568|0.9002|631|0.0109| C|
193|high_school_macroeconomics|0|0|0|||427|368|0.8618|427|368|0.8618|427|0.0138| D|
194|college_physics|1|1|1|||543|1|0.0018|543|1|0.0018|543|0.016| B|
195|management|2|2|2|||274|233|0.8504|274|233|0.8504|274|0.0109| B|
196|elementary_mathematics|3|3|3|||380|320|0.8421|380|320|0.8421|380|0.0107| B|
197|miscellaneous|0|0|0|||297|264|0.8889|297|264|0.8889|297|0.0111| A|
198|miscellaneous|1|1|1|||294|261|0.8878|294|261|0.8878|294|0.0102| C|
199|philosophy|2|2|2|||412|1|0.0024|412|1|0.0024|412|0.062| C|
200|logical_fallacies|3|3|3|||471|1|0.0021|471|1|0.0021|471|0.0493| C|
201|high_school_chemistry|0|0|0|||425|0|0.0|425|0|0.0|425|0.0106| B|
202|formal_logic|1|1|1|||756|0|0.0|756|0|0.0|756|0.0623| C|
203|business_ethics|2|2|2|||484|0|0.0|484|0|0.0|484|0.1254| C|
204|high_school_microeconomics|3|3|3|||469|386|0.823|469|386|0.823|469|0.0145| D|
205|high_school_geography|0|0|0|||301|1|0.0033|301|1|0.0033|301|0.0851| B|
206|high_school_mathematics|1|1|1|||567|495|0.873|567|495|0.873|567|0.0137| B|
207|high_school_psychology|2|2|2|||340|289|0.85|340|289|0.85|340|0.0427| A|
208|machine_learning|3|3|3|||406|0|0.0|406|0|0.0|406|0.0149| C|
209|high_school_world_history|0|0|0|||1582|1440|0.9102|1582|1440|0.9102|1582|0.0138| C|
210|virology|1|1|1|||328|0|0.0|328|0|0.0|328|0.0134| B|
211|professional_medicine|2|2|2|||1322|1096|0.829|1322|1096|0.829|1322|0.0541| C|
212|us_foreign_policy|3|3|3|||342|293|0.8567|342|293|0.8567|342|0.0109| C|
213|high_school_government_and_politics|1|1|1|||495|4|0.0081|495|4|0.0081|495|0.0375| D|
214|professional_psychology|0|0|0|||404|352|0.8713|404|352|0.8713|404|0.0508| A|
215|high_school_macroeconomics|1|1|1|||430|368|0.8558|430|368|0.8558|430|0.0126| B|
216|professional_law|2|2|2|||1417|1177|0.8306|1417|1177|0.8306|1417|0.0646| D|
217|professional_medicine|3|3|3|||1311|1|0.0008|1311|1|0.0008|1311|0.0868| D|
218|professional_law|0|0|0|||1388|1178|0.8487|1388|1178|0.8487|1388|0.0153| B|
219|world_religions|1|1|1|||254|0|0.0|254|0|0.0|254|0.012| C|
220|prehistory|2|2|2|||424|343|0.809|424|343|0.809|424|0.0119| C|
221|professional_law|3|3|3|||1486|1178|0.7927|1486|1178|0.7927|1486|0.0339| D|
222|high_school_microeconomics|0|0|0|||455|0|0.0|455|0|0.0|455|0.0883| C|
223|miscellaneous|1|1|1|||305|261|0.8557|305|261|0.8557|305|0.012| D|
224|professional_accounting|2|2|2|||555|465|0.8378|555|465|0.8378|555|0.0838| B|
225|econometrics|3|3|3|||605|1|0.0017|605|1|0.0017|605|0.0836| D|
226|moral_disputes|0|0|0|||384|318|0.8281|384|318|0.8281|384|0.0103| A|
227|moral_scenarios|1|1|1|||617|561|0.9092|617|561|0.9092|617|0.0137| A|
228|security_studies|2|2|2|||986|2|0.002|986|2|0.002|986|0.13| C|
229|miscellaneous|3|3|3|||296|262|0.8851|296|262|0.8851|296|0.0648| C|
230|professional_law|0|0|0|||1323|1178|0.8904|1323|1178|0.8904|1323|0.0932| C|
231|high_school_chemistry|1|1|1|||452|0|0.0|452|0|0.0|452|0.0299| D|
232|high_school_geography|2|2|2|||280|1|0.0036|280|1|0.0036|280|0.0117| C|
233|professional_medicine|3|3|3|||1304|1096|0.8405|1304|1096|0.8405|1304|0.0288| B|
234|logical_fallacies|0|0|0|||455|1|0.0022|455|1|0.0022|455|0.0774| B|
235|college_chemistry|1|1|1|||396|1|0.0025|396|1|0.0025|396|0.0116| C|
236|professional_psychology|2|2|2|||401|352|0.8778|401|352|0.8778|401|0.0966| C|
237|high_school_microeconomics|3|3|3|||449|386|0.8597|449|386|0.8597|449|0.0624| B|
238|anatomy|0|0|0|||376|298|0.7926|376|298|0.7926|376|0.0641| C|
239|high_school_physics|1|1|1|||624|529|0.8478|624|529|0.8478|624|0.1338| B|
240|philosophy|2|2|2|||293|246|0.8396|293|246|0.8396|293|0.1208| C|
241|professional_law|3|3|3|||1420|1177|0.8289|1420|1177|0.8289|1420|0.0383| A|
242|high_school_macroeconomics|0|0|0|||410|372|0.9073|410|372|0.9073|410|0.0528| A|
243|miscellaneous|1|1|1|||297|262|0.8822|297|262|0.8822|297|0.0118| C|
244|college_mathematics|2|2|2|||538|0|0.0|538|0|0.0|538|0.1566| D|
245|professional_psychology|3|3|3|||395|352|0.8911|395|352|0.8911|395|0.0121| D|
246|high_school_psychology|0|0|0|||336|289|0.8601|336|289|0.8601|336|0.0985| D|
247|professional_law|1|1|1|||1629|1179|0.7238|1629|1179|0.7238|1629|0.0934| D|
248|moral_scenarios|2|2|2|||624|561|0.899|624|561|0.899|624|0.0248| C|
249|high_school_macroeconomics|3|3|3|||417|0|0.0|417|0|0.0|417|0.0132| C|
250|high_school_macroeconomics|0|0|0|||438|369|0.8425|438|369|0.8425|438|0.0109| D|
251|professional_medicine|1|1|1|||1350|1|0.0007|1350|1|0.0007|1350|0.0808| A|
252|professional_law|2|2|2|||1367|1178|0.8617|1367|1178|0.8617|1367|0.0828| C|
253|logical_fallacies|3|3|3|||502|416|0.8287|502|416|0.8287|502|0.0241| D|
254|world_religions|0|0|0|||241|206|0.8548|241|206|0.8548|241|0.1157| C|
255|professional_accounting|1|1|1|||660|465|0.7045|660|465|0.7045|660|0.0139| B|
256|logical_fallacies|2|2|2|||466|416|0.8927|466|416|0.8927|466|0.0862| C|
257|moral_scenarios|3|3|3|||619|561|0.9063|619|561|0.9063|619|0.08| A|
258|high_school_physics|0|0|0|||619|528|0.853|619|528|0.853|619|0.0131| D|
259|nutrition|1|1|1|||411|1|0.0024|411|1|0.0024|411|0.0111| C|
260|professional_law|2|2|2|||1467|1177|0.8023|1467|1177|0.8023|1467|0.0519| A|
261|professional_law|3|3|3|||1425|1178|0.8267|1425|1178|0.8267|1425|0.0519| B|
262|professional_law|0|0|0|||1344|1178|0.8765|1344|1178|0.8765|1344|0.1272| B|
263|high_school_microeconomics|1|1|1|||450|386|0.8578|450|386|0.8578|450|0.0527| C|
264|machine_learning|2|2|2|||390|0|0.0|390|0|0.0|390|0.0489| B|
265|high_school_geography|3|3|3|||276|247|0.8949|276|247|0.8949|276|0.1414| B|
266|high_school_physics|0|0|0|||612|528|0.8627|612|528|0.8627|612|0.0153| B|
267|world_religions|1|1|1|||242|206|0.8512|242|206|0.8512|242|0.0275| A|
268|professional_law|2|2|2|||1498|1178|0.7864|1498|1178|0.7864|1498|0.1307| D|
269|logical_fallacies|3|3|3|||486|417|0.858|486|417|0.858|486|0.1443| B|
270|professional_psychology|0|0|0|||462|352|0.7619|462|352|0.7619|462|0.0805| B|
271|professional_psychology|1|1|1|||421|352|0.8361|421|352|0.8361|421|0.069| B|
272|high_school_psychology|2|2|2|||344|289|0.8401|344|289|0.8401|344|0.0826| C|
273|high_school_geography|3|3|3|||291|251|0.8625|291|251|0.8625|291|0.0238| D|
274|anatomy|0|0|0|||346|298|0.8613|346|298|0.8613|346|0.0114| D|
275|econometrics|1|1|1|||569|502|0.8822|569|502|0.8822|569|0.0138| D|
276|elementary_mathematics|2|2|2|||404|320|0.7921|404|320|0.7921|404|0.0893| B|
277|world_religions|3|3|3|||244|206|0.8443|244|206|0.8443|244|0.0231| C|
278|professional_law|0|0|0|||1394|1178|0.8451|1394|1178|0.8451|1394|0.2419| C|
279|high_school_world_history|1|1|1|||1752|1440|0.8219|1752|1440|0.8219|1752|0.0877| B|
280|econometrics|2|2|2|||568|1|0.0018|568|1|0.0018|568|0.0138| D|
281|philosophy|3|3|3|||298|246|0.8255|298|246|0.8255|298|0.077| C|
282|abstract_algebra|2|2|2|||435|0|0.0|435|0|0.0|435|0.0129| A|
283|conceptual_physics|0|0|0|||285|1|0.0035|285|1|0.0035|285|0.0105| C|
284|professional_psychology|1|1|1|||432|352|0.8148|432|352|0.8148|432|0.0375| A|
285|college_chemistry|2|2|2|||380|1|0.0026|380|1|0.0026|380|0.1097| D|
286|miscellaneous|3|3|3|||292|261|0.8938|292|261|0.8938|292|0.1241| A|
287|human_aging|0|0|0|||320|261|0.8156|320|261|0.8156|320|0.0904| B|
288|security_studies|1|1|1|||1078|2|0.0019|1078|2|0.0019|1078|0.0257| D|
289|high_school_statistics|2|2|2|||690|1|0.0014|690|1|0.0014|690|0.0576| A|
290|professional_psychology|3|3|3|||387|352|0.9096|387|352|0.9096|387|0.0277| B|
291|high_school_computer_science|3|3|3|||698|0|0.0|698|0|0.0|698|0.0789| D|
292|elementary_mathematics|0|0|0|||376|1|0.0027|376|1|0.0027|376|0.0104| A|
293|elementary_mathematics|1|1|1|||390|320|0.8205|390|320|0.8205|390|0.014| B|
294|professional_law|2|2|2|||1607|1178|0.733|1607|1178|0.733|1607|0.1159| C|
295|elementary_mathematics|3|3|3|||364|320|0.8791|364|320|0.8791|364|0.0098| B|
296|miscellaneous|0|0|0|||300|262|0.8733|300|262|0.8733|300|0.043| D|
297|human_sexuality|1|1|1|||374|337|0.9011|374|337|0.9011|374|0.0887| B|
298|business_ethics|2|2|2|||436|384|0.8807|436|384|0.8807|436|0.0432| B|
299|international_law|3|3|3|||540|440|0.8148|540|440|0.8148|540|0.1091| D|
300|high_school_physics|0|0|0|||650|529|0.8138|650|529|0.8138|650|0.0111| C|
301|high_school_chemistry|1|1|1|||457|379|0.8293|457|379|0.8293|457|0.1016| B|
302|miscellaneous|2|2|2|||309|261|0.8447|309|261|0.8447|309|0.0202| D|
303|professional_accounting|3|3|3|||610|465|0.7623|610|465|0.7623|610|0.0882| B|
304|college_physics|0|0|0|||476|438|0.9202|476|438|0.9202|476|0.0121| C|
305|professional_law|1|1|1|||1369|1178|0.8605|1369|1178|0.8605|1369|0.0404| C|
306|college_biology|2|2|2|||504|0|0.0|504|0|0.0|504|0.0119| B|
307|elementary_mathematics|3|3|3|||400|320|0.8|400|320|0.8|400|0.044| B|
308|miscellaneous|0|0|0|||302|262|0.8675|302|262|0.8675|302|0.0792| A|
309|professional_psychology|1|1|1|||471|352|0.7473|471|352|0.7473|471|0.1126| D|
310|professional_law|2|2|2|||1394|1180|0.8465|1394|1180|0.8465|1394|0.0832| D|
311|high_school_statistics|3|3|3|||713|569|0.798|713|569|0.798|713|0.0592| B|
